ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable	OnKungfuID
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		45	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-460																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		46	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-471																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		47	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-481																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		48	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-491																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		49	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-501																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		50	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-512																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		51	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-522																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		52	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-532																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		53	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-542																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		54	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-552																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		55	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-563																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		56	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-573																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		57	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-583																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		58	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-593																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		59	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-604																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		60	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-614																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		61	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-624																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		62	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-634																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		63	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-645																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		64	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-655																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		65	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-665																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		66	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-675																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		67	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-686																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		68	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-696																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		69	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-706																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		70	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-716																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		71	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-727																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		72	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-737																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		73	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-747																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		74	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-757																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		75	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-768																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		76	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-778																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		77	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-788																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		78	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-798																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		79	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-808																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		80	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-819																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		81	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-829																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		82	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-839																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		83	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-849																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		84	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-860																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		85	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-870																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		86	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-880																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		87	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-890																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		88	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-901																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		89	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-911																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		90	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-921																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		91	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-931																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		92	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-942																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		93	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-952																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		94	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-962																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		95	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-972																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		96	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-983																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		97	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-993																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		98	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-1003																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		99	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-1013																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70204	移动端_减益_疗伤成效降低_主角通用	407		Body	0	70204	6		100	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	-1024																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1		
70205	移动端_减益_禁疗_主角通用	407		Body	0	70205	6		1	1	0	1	1	8	0	1	1							1	0	0	atBeTherapyCoefficient	-1024		atExecuteScript	skill_mobile/移动端-通用/通用/移动端_禁疗效果_大旗手特判.lua																																																							3758030846	0		0	0						0		8		63	1	8	1	0	1				0			0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		1	1	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-10																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		2	2	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-20																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		3	3	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-30																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		4	4	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-40																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		5	5	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-51																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		6	6	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-61																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		7	7	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-71																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		8	8	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-81																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
70206	移动端_减益_移动速度降低_主角通用	407	Slow	Body	0	2	6		9	9	0	1	1	8	0	1	1							1	0	0	atMoveSpeedPercent	-92																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	1		0		
