门派,心法,奇穴位置,奇穴名,奇穴描述,技能ID,纵向位置,奇穴类型,奇穴颜色
长歌,莫问,9,崭芒,施展“清绝影歌”获得9层<NounID 64>，施展“剑·宫”获得1层<NounID 64>，最多叠加9层。,40743,1,3,0
长歌,莫问,9,长清,“徵”“变徵”会心几率提高10%，可对目标周围8尺内额外4个敌对目标造成伤害。,14321,2,3,0
长歌,莫问,9,师襄,会心效果提高10%，“音”“剑·音”套路招式运功不会被打退。,14282,3,3,0
长歌,莫问,9,井仪,持续效果被卸除后，每个持续效果使驱散者2秒内无法运功，最多持续6秒。,14313,4,3,0
长歌,莫问,9,别鹤,施展“迴梦逐光”将敌对目标拉回记录地点时会将目标定身3秒，并为没有属于自身“商”“角”不利效果的目标添加属于自身的“商”“角”不利效果。,18711,5,3,0
长歌,莫问,9,兼山,“云生结海”音域生成时立刻平衡音域范围内所有小队成员当前气血值百分比。,14152,6,3,0
长歌,莫问,9,知音,“笑傲光阴”音域减伤效果可对自身小队成员产生作用。,14143,7,3,0
长歌,莫问,9,忘弦,“笑傲光阴”音域生成时若自身在音域范围内，则恢复自身20%气血最大值，解除自身受到的阴性、阳性、混元性、毒性、点穴、持续伤害不利效果。,14146,8,3,0
长歌,莫问,9,莲魄,施展“移形换影”不再传送至影子位置，改为解除自身控制并获得5秒“莲魄”：获得15%可与其他减伤叠加的减伤，免疫控制效果（击退和被拉除外），该效果时间可累加。,32487,9,3,0
长歌,莫问,9,刻梦,“疏影横斜”充能时间降低10秒，但“移形换影”不再附带免疫控制效果。,14873,10,3,0
长歌,莫问,9,游羽,“青霄飞羽”运功不会被打退，运功时间降低0.25秒。成功浮空后双击“左平移”或“右平移”，可朝指定方向移动，“青霄飞羽”效果期间仅可移动一次。,29069,11,3,0
长歌,莫问,9,冲秋冥,对目标造成<SUB 41871 1>阴性内功伤害，打断其运功并击退12尺。,14093,12,3,0
长歌,莫问,10,崭芒,施展“清绝影歌”获得9层<NounID 64>，施展“剑·宫”获得1层<NounID 64>，最多叠加9层。,40743,1,3,0
长歌,莫问,10,长清,“徵”“变徵”会心几率提高10%，可对目标周围8尺内额外4个敌对目标造成伤害。,14321,2,3,0
长歌,莫问,10,师襄,会心效果提高10%，“音”“剑·音”套路招式运功不会被打退。,14282,3,3,0
长歌,莫问,10,井仪,持续效果被卸除后，每个持续效果使驱散者2秒内无法运功，最多持续6秒。,14313,4,3,0
长歌,莫问,10,别鹤,施展“迴梦逐光”将敌对目标拉回记录地点时会将目标定身3秒，并为没有属于自身“商”“角”不利效果的目标添加属于自身的“商”“角”不利效果。,18711,5,3,0
长歌,莫问,10,兼山,“云生结海”音域生成时立刻平衡音域范围内所有小队成员当前气血值百分比。,14152,6,3,0
长歌,莫问,10,知音,“笑傲光阴”音域减伤效果可对自身小队成员产生作用。,14143,7,3,0
长歌,莫问,10,忘弦,“笑傲光阴”音域生成时若自身在音域范围内，则恢复自身20%气血最大值，解除自身受到的阴性、阳性、混元性、毒性、点穴、持续伤害不利效果。,14146,8,3,0
长歌,莫问,10,莲魄,施展“移形换影”不再传送至影子位置，改为解除自身控制并获得5秒“莲魄”：获得15%可与其他减伤叠加的减伤，免疫控制效果（击退和被拉除外），该效果时间可累加。,32487,9,3,0
长歌,莫问,10,刻梦,“疏影横斜”充能时间降低10秒，但“移形换影”不再附带免疫控制效果。,14873,10,3,0
长歌,莫问,10,游羽,“青霄飞羽”运功不会被打退，运功时间降低0.25秒。成功浮空后双击“左平移”或“右平移”，可朝指定方向移动，“青霄飞羽”效果期间仅可移动一次。,29069,11,3,0
长歌,莫问,10,冲秋冥,对目标造成<SUB 41871 1>阴性内功伤害，打断其运功并击退12尺。,14093,12,3,0
长歌,相知,1,流霜,自身五音持续效果每跳造成的效果递增12%，自身所有持续作用间隔缩短1秒，总持续时间保持不变。,14286,1,1,1
长歌,相知,1,天音知脉,“梅花三弄”曲风下，根据自身会心点数提高“梅花三弄”盾吸收量，施展“羽”消除目标“落梅”效果，使自身下一次“梅花三弄”必会心。,14470,2,1,2
长歌,相知,1,飞镜,“梅花三弄”盾吸收量提高30%，“梅花三弄”曲风下施展“云生结海”和“笑傲光阴”时，处于音域范围内的最多25个没有“落梅”效果的团队成员将获得“梅花三弄”效果。,38612,3,1,3
长歌,相知,1,犹按剑,可以施展“清绝影歌”；<NounID 60>不再限制时间，期间可施展音域类招式，阴性基础攻击降低100%，每8点治疗量转化为1点阴性内功攻击；“剑·音”套路招式不再附带控制效果，命中后根据招式类型，对25尺内气血百分比最低的3个团队成员造成<SUB 42163 1>-<SUB 42163 6>治疗效果。,42157,4,1,4
长歌,相知,2,引芳,“商”“角”增加2跳持续效果，“宫”“变宫”改为2层充能招式，充能时间10秒，受自身加速率影响，不再需要运功，立刻对目标造成<SUB 14417 1>治疗效果，并使目标受到的伤害降低30%，每2秒受到一次治疗效果，持续10秒。,14361,1,2,0
长歌,相知,2,平吟,“梅花三弄”主动招式命中后会治疗目标，数值相当于伤害吸收量的80%；护盾因受到伤害提前消失后获得的“寒梅”减伤效果，可在3秒内持续减免伤害。,14249,2,2,0
长歌,相知,2,音尘,运功施展“宫”或“变宫”命中目标，将为目标添加30秒的“音尘”效果，该效果只能作用于一个目标，效果期间，自身每次施展音套路下技能，则将对存在自身“音尘”的目标造成一次<SUB 36019 1>额外治疗，施展“羽”触发的“音尘”治疗效果提高45%。,36012,3,2,0
长歌,相知,2,君自宽,“剑·羽”充能层数提高1层，充能时间降低至5秒，可以对友方施展，施展后对双方造成<SUB 42177 1>治疗，添加“商”“角”，并使双方3秒内受到的伤害降低20%，最多叠加2层。<TALENT_CORE 42157 1>,42200,4,2,4
长歌,相知,3,幽声,切换“高山流水”曲风会进入12秒的调息时间，每次切换到”高山流水“曲风下时，将会获得3秒的“高山流水”主动效果。“高山流水”主动效果期间，每次施展“音”套路下招式将附带一次<SUB 34507 1>额外治疗效果。,34502,1,2,0
长歌,相知,3,谪仙,“徵”“变徵”运功不会被打退，施展后立刻对目标产生治疗效果，可额外对目标及其半径20尺范围内小队成员产生治疗效果。,14405,2,2,0
长歌,相知,3,石间意,“梅花三弄”盾存在期间，目标御劲率提高9%，并至少维持3秒。若目标为自身，则御劲率提高效果翻倍。,14256,3,2,0
长歌,相知,3,延陵剑,“剑·宫”改为在施展时产生治疗，治疗效果提高100%，施展后使自身化劲等级提高1%，会心几率提高1%，受到的治疗效果提高2.5%，最多叠加5层，持续20秒。<TALENT_CORE 42157 1>,42905,4,2,4
长歌,相知,4,未夜,“高山流水”主动效果期间，自身受到的伤害降低20%，“变徵”命中后额外造成一次<SUB 42089 1>治疗效果。,14353,1,2,0
长歌,相知,4,星落,施展“笑傲光阴”生成音域时若自身在音域范围内，恢复自身20%气血值，解除阴性、阳性、混元性、毒性、点穴、持续伤害不利效果；位于该音域中自身所有招式调息速度提高20%，且可以施展二段招式，使音域立刻缩小范围为半径6尺并刷新音域持续时间。,24036,2,2,0
长歌,相知,4,奉知音,施展“疏影横斜”获得5层“奉知音”，最多叠加10层。“徵”“变徵”“羽”命中后消耗1层“奉知音”，对目标造成一次<SUB 30770 1>~<SUB 30770 51>必会心的额外治疗，并根据自身会心等级提高该次招式的治疗量。,30531,3,2,0
长歌,相知,4,笑弹冠,“剑·商”变为2层充能招式，充能时间18秒，命中后对20尺内小队成员造成<SUB 42203 1>治疗效果，清除其“落梅”并添加“梅花三弄”护盾。<TALENT_CORE 42157 1>,42202,4,2,4
长歌,相知,5,行云,“羽”治疗效果提高35%，命中目标则使其下两跳自身“商”“角”持续治疗效果立刻生效。,26772,1,2,0
长歌,相知,5,绝唱,“梅花三弄”盾效果持续时间延长70%。“梅花三弄”若提前消失，则减少目标身上“落梅”效果持续时间，数值为“梅花三弄”剩余持续时间的60%。,22029,2,2,0
长歌,相知,5,庄周梦,为目标添加治疗持续效果时，自身每215点基础根骨使目标无双等级提高126点，最高叠加100层，持续40秒。,18819,3,2,0
长歌,相知,5,春风寒,<NounID 60>下“犹按剑”转化比例提高100%，自身移动速度提高25%，“剑·徵”变为2层充能招式，充能时间5秒，施展后立即进行一次斩击。<TALENT_CORE 42157 1>,42182,4,2,4
长歌,相知,6,知意,自身音域类技能可在20尺范围内的目标位置生成。“江逐月天”“迴梦逐光”无需运功可直接释放。敌方玩家目标被“迴梦逐光”“江逐月天”影响时受到的伤害提高10%。,34352,1,2,0
长歌,相知,6,大韶,“云生结海”“笑傲光阴”无需运功可直接释放。,22808,2,2,0
长歌,相知,6,须及春,“羽”“剑·羽”产生的治疗效果命中受自身音域影响的友方目标时，返还“羽”“剑·羽”6秒调息时间，该效果每0.5秒至多触发1次。,42904,3,2,0
长歌,相知,6,共潮生,“宫”“变宫”命中有自身“商”“角”的团队成员，刷新并扩散该持续效果至目标20尺内团队成员，每扩散1人治疗效果降低2.5%。,32404,4,2,0
长歌,相知,7,徊音,“孤影化双”持续时间延长8秒，施展时奏出一道逐渐向外扩散的环形音波，延迟4秒后再次奏出一道，对触碰到每道音波的友方玩家造成一次<SUB 21321 1>治疗效果，每道音波最多对25个目标生效。,40333,1,2,0
长歌,相知,7,凤求凰,需持续运功6秒，引琴唤出青鸾守护侠士目标，每秒使其获得30%最大气血值的伤害吸收盾，护盾存在2秒；运功期间目标移动速度提高40%，自身无法移动和被选中，可对被守护的目标施展一次二段招式，唤出紫凤指引自身前往青鸾身旁，对双方造成一次<SUB 42221 1>治疗效果，并击退8尺内至多4个敌对目标。,42210,2,2,0
长歌,相知,7,祭子期,“高山流水”主动技能变为充能技能，可充能两层，充能时间为45秒。施展“高山流水”主动技能额外获得20%加速率。,28131,3,2,0
长歌,相知,7,琴音共鸣,移除敌对玩家身上2个增益效果，并添加给自身。,15068,4,2,0
长歌,相知,8,雪海,“云生结海”音域生成时立刻平衡音域范围内所有小队成员当前气血值百分比，音域内小队成员每秒获得1层“雪海”：效果结束时，每层恢复自身3%气血值，最多叠加8层，持续1.5秒。,22797,1,3,0
长歌,相知,8,乐情,“笑傲光阴”音域减伤效果可对自身小队成员产生作用，自身减伤效果提高至70%。,23678,2,3,0
长歌,相知,8,捣衣,施展“移形换影”后，在免疫控制效果期间使自身免疫缴械和无法运功效果。,14874,3,3,0
长歌,相知,8,游羽,“青霄飞羽”运功不会被打退，运功时间降低0.25秒。成功浮空后双击“左平移”或“右平移”，可朝指定方向移动，“青霄飞羽”效果期间仅可移动一次。,29069,4,3,0
长歌,相知,8,井仪,持续效果被卸除后，每个持续效果使驱散者2秒内无法运功，最多持续6秒。,14313,5,3,0
长歌,相知,8,超然,“孤影化双”调息时间降低15秒，施展返回招式时，不受缴械和无法运功效果的影响，影子被召回3秒内仍然会附着玩家，期间分摊玩家受到伤害的50%，并使自身免疫所有控制效果(击退和被拉除外)。,14164,6,3,0
长歌,相知,8,争簇,“徵”“变徵”作用效果降低20%，并在2.62秒内产生6次作用效果。,17521,7,3,0
长歌,相知,8,桑柔,“梅花三弄”盾消失后对目标造成一次<SUB 40345 1>治疗，并为目标添加“桑柔”：每1.5秒恢复气血值，持续6秒。,14442,8,3,0
长歌,相知,8,流音,受到伤害重伤时自身影子将对自身施展“杯水留影”，该效果将不受“杯水留影”秘籍影响。,24020,9,3,0
长歌,相知,8,寿生,“杯水留影”使目标复活持续时间延长15秒，调息时间改为90秒，可透支使用一次。,14167,10,3,0
长歌,相知,8,化羽同归,“青霄飞羽”替换为“青霄化羽”，不再需要运功，标记自身25尺内至多3个其他团队成员，使其获得8秒的“青霄化羽”效果。“青霄化羽”持续时间内可施展“移形换影”移除“青霄化羽”状态，成功移除时使团队成员位移至自身影子位置，并在落点生成“笑傲光阴”音域，持续4秒。,33117,11,3,0
长歌,相知,8,一指回鸾,为友方目标卸除混元性内功不利效果、阳性内功不利效果、阴性内功不利效果、毒性内功不利效果各一个，并使目标气血值恢复<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)。,14169,12,3,0
长歌,相知,9,雪海,“云生结海”音域生成时立刻平衡音域范围内所有小队成员当前气血值百分比，音域内小队成员每秒获得1层“雪海”：效果结束时，每层恢复自身3%气血值，最多叠加8层，持续1.5秒。,22797,1,3,0
长歌,相知,9,乐情,“笑傲光阴”音域减伤效果可对自身小队成员产生作用，自身减伤效果提高至70%。,23678,2,3,0
长歌,相知,9,捣衣,施展“移形换影”后，在免疫控制效果期间使自身免疫缴械和无法运功效果。,14874,3,3,0
